price;longitude;latitude;total_square;living_square;kitchen_square;number_of_rooms;floor_number;number_of_floors
2589630.0;43.92602996;56.34069662;37.0;19.0;9.0;1;14;18
990000.0;43.890661;56.193547;20.0;15.0;2.0;0;1;3
2950000.0;43.956795;56.331259;41.0;27.0;5.5;2;5;5
5650000.0;43.930447;56.323632;89.7;50.0;21.5;3;14;19
3050000.0;43.9574658;56.23886212;33.5;33.5;0.0;0;22;25
2230000.0;43.843167;56.306937;45.6;27.3;7.0;2;1;9
2960295.0;43.978785;56.259888;41.99;18.43;9.06;1;16;17
2800000.0;43.92203942;56.33491236;39.5;30.7;5.8;1;6;10
4940000.0;43.953174;56.341328;62.6;0.0;12.2;2;2;17
6590000.0;44.003696;56.309109;67.3;0.0;0.0;2;18;18
5380000.0;44.029235;56.30858;75.0;39.0;10.0;2;10;19
4280000.0;43.867457;56.228426;72.0;43.0;9.0;3;7;9
23100000.0;43.999617;56.317348;231.0;152.0;17.0;4;3;5
8850000.0;44.013766;56.323952;74.0;42.6;10.0;2;6;10
5380000.0;44.061143;56.283819;82.0;39.0;18.0;2;10;17
3900000.0;0.0;0.0;62.57;35.64;11.71;2;15;22
1905110.0;0.0;0.0;33.0;17.0;9.0;1;1;10
1000000.0;44.007064;56.233809;32.4;18.0;3.0;1;6;9
2285000.0;0.0;0.0;36.9;16.1;10.4;1;13;15
1300000.0;43.883278;56.302048;40.0;29.0;5.0;2;3;3
2480000.0;0.0;0.0;38.1;17.0;13.0;1;4;5
4900000.0;43.869263;56.331663;83.0;55.0;13.5;3;5;16
5650000.0;43.874338;56.348726;61.0;16.0;27.0;2;13;17
4303000.0;43.975057;56.248371;86.0;46.0;16.0;3;2;10
2291000.0;43.975057;56.248371;46.0;18.0;14.0;1;1;10
2186500.0;43.975057;56.248371;44.0;16.0;13.0;1;1;10
1950000.0;43.865768;56.229541;32.9;17.0;6.5;1;1;9
4718700.0;43.97584317;56.266425;74.14;38.92;11.21;2;4;18
5795000.0;44.023674;56.310932;75.7;0.0;8.7;4;9;9
3370000.0;44.076019;56.312714;43.0;0.0;8.0;2;3;5
2570000.0;43.901503;56.343907;43.41;0.0;13.18;1;5;10
2220000.0;43.830141;56.356163;58.7;42.0;6.0;3;4;5
4373000.0;43.975057;56.248371;87.0;46.0;16.0;3;1;10
3139000.0;43.975057;56.248371;63.0;34.0;13.0;2;8;10
3991500.0;43.975057;56.248371;80.0;49.0;13.0;3;1;10
5790000.0;44.023674;56.310932;76.0;53.0;9.0;4;9;9
2750000.0;44.010873;56.313643;32.2;15.5;5.6;1;1;9
2450000.0;43.923782;56.310448;64.0;42.0;6.0;4;2;5
3600000.0;43.830851;56.342401;74.8;40.0;14.3;3;2;10
3630000.0;43.867493;56.220123;50.0;30.0;10.0;2;8;17
3250000.0;43.935298;56.347649;49.3;24.0;13.5;1;1;19
2814475.0;43.830851;56.342401;54.0;28.2;14.3;2;10;10
4050000.0;43.846949;56.351629;90.0;56.5;12.0;4;3;3
3321450.0;43.93163196;56.27409096;54.45;0.0;0.0;2;3;18
1900000.0;43.832297;56.235335;34.7;17.0;8.1;1;1;9
4450000.0;43.877222;56.263372;84.4;56.1;8.3;4;8;18
2650000.0;43.881794;56.33058;49.0;43.0;6.0;3;2;5
4876200.0;43.97584317;56.266425;77.62;41.98;10.82;2;4;18
2100000.0;43.85485121;56.18986956;49.7;0.0;9.0;2;1;3
1890000.0;44.024662;56.294846;38.0;29.0;4.0;3;2;2
2849000.0;43.833447;56.242824;66.0;45.0;7.0;3;3;3
7250000.0;44.061314;56.31597;85.0;56.0;12.0;3;5;17
7900000.0;44.01099;56.328604;92.0;70.0;8.0;4;4;5
6890000.0;43.935909;56.301189;96.0;50.0;21.0;3;7;10
4470000.0;43.855725;56.330944;76.0;48.0;9.0;3;3;5
3850000.0;44.048962;56.28226;67.0;43.0;9.0;3;1;9
6490000.0;44.065167;56.286413;78.0;48.0;12.0;3;4;10
4450000.0;43.918544;56.27397;59.0;48.0;7.0;3;3;9
2349000.0;43.953049;56.223807;32.0;16.0;8.0;1;4;10
1970000.0;43.987086;56.317203;28.0;19.0;5.0;2;2;2
12200000.0;43.998899;56.312005;162.0;84.0;24.0;3;4;4
4450000.0;43.912086;56.263607;78.0;55.0;9.0;3;2;5
4449000.0;43.991793;56.280666;50.0;29.0;9.0;2;9;9
3270000.0;43.889816;56.270181;54.0;36.0;12.0;2;3;9
6249000.0;43.926198;56.327186;75.0;40.0;14.0;3;1;10
4040000.0;44.009104;56.320033;52.0;39.0;8.0;2;6;9
6300000.0;43.8662;56.218116;97.0;50.0;12.0;3;1;19
3200000.0;43.845368;56.336034;57.1;36.0;5.5;3;2;5
3051000.0;43.82498238;56.36211666;60.0;32.0;12.0;2;4;10
4402500.0;43.978067;56.301099;59.0;34.0;11.0;2;12;25
3256000.0;43.97653076;56.3004737;44.0;16.0;11.0;1;2;12
2678400.0;43.873557;56.34492;43.0;16.0;12.0;1;6;25
3612000.0;43.873557;56.34492;60.0;31.0;12.0;2;4;25
4058125.0;43.979378;56.261543;65.0;33.0;12.0;2;15;17
4790000.0;43.97358841;56.25518061;79.0;46.0;16.0;2;7;17
6011676.0;43.97653076;56.3004737;93.0;47.0;13.0;3;2;12
5098682.0;43.97653076;56.3004737;72.0;31.0;11.0;2;2;12
5086139.0;44.007334;56.323088;68.0;32.0;14.0;2;10;17
2436340.0;43.979378;56.261543;40.0;15.0;11.0;1;2;17
6281364.0;43.97653076;56.3004737;94.0;47.0;13.0;3;6;12
3342200.0;43.978067;56.301099;42.0;20.0;12.0;1;6;25
6198030.0;43.97653076;56.3004737;96.0;47.0;13.0;3;2;12
5211802.0;43.97653076;56.3004737;73.0;34.0;12.0;2;2;12
3358488.0;44.007334;56.323088;45.0;18.0;10.0;1;12;17
12240260.0;44.017269;56.323078;77.0;31.0;28.0;2;5;6
1850000.0;43.911223;56.275894;28.6;17.7;6.0;1;4;5
1940000.0;43.812068;56.367078;44.3;18.7;0.0;1;4;14
8000000.0;44.020674;56.314132;74.0;36.0;13.2;2;5;9
2559480.0;43.98274688;56.25963989;38.78;14.67;10.12;1;6;17
7000000.0;44.015104;56.31913;95.6;0.0;0.0;3;2;4
4000000.0;44.03025;56.316254;60.9;37.8;7.9;3;1;10
2460000.0;44.074455;56.298428;32.8;17.4;9.0;1;8;9
2250000.0;43.91465;56.34127;29.6;16.3;5.0;1;10;10
4890000.0;43.926952;56.345398;52.0;31.0;11.0;2;5;9
1390000.0;43.851755;56.224632;25.6;16.0;5.0;1;1;2
2890000.0;43.91355;56.291414;60.3;44.1;5.9;4;5;5
5350000.0;44.061143;56.283819;79.2;39.0;17.4;2;10;17
4895100.0;43.97584317;56.266425;77.62;41.98;10.82;2;5;18
3100000.0;43.892718;56.262542;56.0;45.0;6.0;4;2;5
4650000.0;43.93704699;56.30780919;82.0;51.0;14.0;3;3;5
1530000.0;43.836986;56.239448;31.0;18.0;6.0;1;3;5
2049000.0;43.89085447;56.19293538;53.0;31.0;11.0;2;2;3
2150000.0;43.840687;56.305764;41.3;18.0;10.5;1;6;14
2550000.0;43.922766;56.284709;39.1;23.8;6.0;2;3;5
2650000.0;43.865894;56.357824;62.0;38.0;8.0;2;4;5
3193780.0;43.99836552;56.3038439;60.26;33.48;14.24;2;7;18
4131400.0;43.99836552;56.3038439;79.45;51.23;10.41;3;9;18
5461040.0;43.99836552;56.3038439;105.02;59.83;17.89;3;7;18
9074260.0;43.98382209;56.31893246;83.12;41.63;15.36;2;6;6
2192850.0;43.99836552;56.3038439;39.87;15.33;12.67;1;6;18
2228600.0;43.99836552;56.3038439;40.52;15.33;13.02;1;4;18
4169880.0;43.99836552;56.3038439;80.19;47.84;10.62;3;4;18
1850000.0;43.986807;56.003447;51.0;35.0;5.6;2;3;3
2450000.0;43.850623;56.260833;39.4;18.0;8.0;1;10;10
2600000.0;43.858483;56.218932;40.7;21.4;9.9;1;3;17
4914000.0;43.97584317;56.266425;77.62;41.98;10.82;2;9;18
4100000.0;44.013757;56.260343;67.0;34.3;12.5;2;5;17
4300000.0;43.848467;56.246031;83.0;55.0;10.0;4;5;5
7750000.0;43.94085;56.345324;157.4;123.7;13.8;6;16;16
1450000.0;43.871221;56.311027;37.5;26.4;4.8;2;1;2
2675000.0;43.89074956;56.31613236;55.9;32.3;11.31;2;1;14
1880000.0;43.89074956;56.31613236;35.02;15.23;9.01;1;14;14
2076000.0;43.81098971;56.36794245;41.2;18.48;9.42;1;14;14
1320000.0;43.89074956;56.31613236;22.73;16.42;0.0;0;12;14
2998800.0;44.08604949;56.3001597;44.1;18.8;10.8;1;13;17
3385360.0;44.0417291;56.36082373;76.94;40.78;14.1;2;2;7
1380000.0;44.034158;56.310458;19.0;13.0;3.0;1;4;5
3137600.0;43.99836552;56.3038439;59.2;30.14;11.34;2;10;18
2540140.0;44.04882576;56.27544842;48.2;22.9;13.4;2;16;18
4200000.0;44.01514;56.319075;61.5;34.9;8.3;2;2;4
2800000.0;43.951144;56.300635;34.1;16.2;7.8;1;15;23
2240000.0;43.85727193;56.36039306;37.5;18.0;9.0;1;1;5
3600000.0;44.025156;56.30877;46.2;27.3;7.8;2;10;10
8600000.0;44.03093158;56.31617515;130.0;76.0;20.0;4;3;6
4286400.0;43.946312;56.30793;58.93;32.2;8.9;2;12;20
5076720.0;43.946312;56.30793;70.6;40.0;9.9;3;19;22
5000000.0;43.977215;56.271057;87.5;52.1;7.4;3;5;5
18840000.0;43.992925;56.323348;157.0;69.4;16.0;4;6;7
2699420.0;43.946312;56.30793;37.0;16.0;8.0;1;11;20
2583740.0;43.946312;56.30793;36.3;17.1;7.8;1;8;20
11545600.0;43.992925;56.323348;140.8;72.2;15.0;3;2;7
4799000.0;43.940266;56.323848;70.0;40.0;14.0;2;10;10
2370000.0;43.934427;56.294935;40.0;30.5;6.0;2;5;5
5200000.0;43.969551;56.239118;66.6;0.0;0.0;2;6;16
1534680.0;43.9808;56.303;20.0;8.0;6.0;0;7;14
2090000.0;43.8319;56.2442;44.0;28.0;9.0;2;3;3
2800000.0;43.926261;56.343244;34.4;17.5;5.5;2;4;14
4350000.0;43.953464;56.328179;73.3;30.3;26.1;3;3;9
1790000.0;43.852707;56.193822;37.3;14.3;11.0;1;2;3
2270000.0;43.871041;56.268691;51.0;35.0;6.0;2;2;5
2850000.0;43.994802;56.313898;47.6;0.0;12.0;1;1;17
5490000.0;43.938864;56.343743;83.0;46.0;10.0;3;5;9
2595450.0;44.018338;56.263597;42.9;19.3;9.6;1;1;17
3650000.0;44.07363;56.29506;63.8;38.0;9.4;3;1;9
1990000.0;44.066784;56.287227;27.1;12.5;6.0;1;1;10
11000000.0;43.994147;56.325295;109.9;60.4;24.6;3;2;6
2800000.0;43.874069;56.346896;44.6;17.9;10.0;1;9;17
1800000.0;43.842942;56.290904;29.5;17.3;4.8;1;3;10
1635000.0;44.004747;56.29039;31.0;22.0;4.0;1;2;3
2800000.0;43.860684;56.190316;52.3;31.4;8.5;2;2;3
4550000.0;44.016529;56.319162;51.3;20.3;14.4;1;10;13
5800000.0;43.837732;56.217916;93.3;89.0;0.0;4;11;12
4100000.0;43.93099761;56.32936524;56.0;0.0;0.0;2;3;10
5900000.0;44.016245;56.262038;92.0;63.0;16.0;3;2;17
4700000.0;43.99746;56.319748;64.0;35.0;8.0;2;3;3
600000.0;43.81293866;56.15520627;39.0;0.0;0.0;2;1;2
3200000.0;43.80974;56.367732;58.4;31.7;8.9;2;7;10
4200000.0;44.005986;56.326887;68.8;31.7;14.5;2;4;17
3990000.0;43.9321;56.343967;79.0;46.0;9.0;3;2;12
4800000.0;43.812029;56.367237;106.0;0.0;25.0;3;8;14
2900000.0;43.955025;56.232133;50.4;34.5;5.9;2;5;5
2750000.0;43.9695978;56.23362303;55.54;30.12;10.67;2;2;14
2440000.0;43.883869;56.270826;43.5;23.0;9.0;2;9;9
8780000.0;44.002483;56.31265;106.5;56.7;15.1;3;4;7
2850000.0;43.94191;56.317233;49.8;0.0;8.0;2;3;5
2360000.0;43.95154;56.319664;64.0;48.0;6.0;4;1;2
4600000.0;43.925911;56.340545;85.8;51.0;11.1;3;6;18
2495000.0;43.929055;56.267527;48.0;28.0;7.0;2;2;9
2999999.0;43.9162155;56.16240057;77.0;48.0;12.0;3;5;5
2690000.0;43.89074956;56.31613236;56.42;31.93;11.31;2;1;14
2761200.0;44.0483483;56.27505392;53.1;25.3;14.1;2;10;10
2350000.0;43.923018;56.28301;31.3;16.9;6.0;1;2;5
3070000.0;43.830501;56.232303;75.0;57.0;8.0;3;4;5
3843000.0;43.87302027;56.34835424;61.0;32.0;11.0;2;16;25
1895000.0;43.89074956;56.31613236;35.34;15.85;8.07;1;12;14
750000.0;43.881801;56.330583;16.0;12.0;0.0;0;3;4
1157000.0;43.818799;56.364268;20.0;12.0;5.0;0;8;17
2200000.0;43.818975;56.338524;37.9;19.2;8.2;1;8;10
3032000.0;44.04841726;56.24714035;56.1;37.0;14.1;2;10;26
3782000.0;43.99718693;56.2638622;67.0;28.0;21.0;2;20;23
1154000.0;43.80299616;56.36173509;19.6;11.5;2.0;0;10;17
1816000.0;43.80299616;56.36173509;33.7;16.3;8.4;1;4;17
2350155.0;44.04356835;56.28641223;42.7;19.1;11.6;1;14;27
3850000.0;44.045521;56.285923;78.5;19.3;48.0;3;18;27
3380000.0;43.899518;56.262707;61.4;36.6;8.2;3;4;9
4250000.0;44.066227;56.286677;66.5;38.0;9.0;3;5;10
1880000.0;43.95957;56.331014;31.0;22.0;5.0;2;1;5
1800000.0;43.886942;56.318516;40.8;28.5;6.0;2;3;4
2590000.0;43.920413;56.291718;53.0;34.0;6.0;3;3;5
3900000.0;44.023153;56.313833;57.0;25.3;13.7;1;1;9
6137000.0;43.975848;56.313503;109.4;0.0;0.0;4;9;10
2699420.0;43.946536;56.308051;36.9;16.0;0.0;1;11;20
1210000.0;43.784031;56.382347;32.0;22.0;5.5;1;1;2
1440000.0;43.994129;56.268851;20.0;16.0;4.0;0;2;19
3000000.0;43.948395;56.225713;43.1;18.0;9.5;1;9;10
3580000.0;43.840643;56.237787;53.1;31.4;10.3;2;1;10
2163000.0;43.83780061;56.34113717;37.3;16.3;8.8;1;4;13
4300000.0;43.909462;56.327521;96.0;65.0;9.0;4;2;5
5000000.0;43.884813;56.335371;91.1;63.8;16.0;4;1;5
4999000.0;43.916577;56.343014;79.0;50.0;13.0;3;6;10
3000000.0;43.85992381;56.35348139;46.3;28.0;7.5;2;3;9
17000000.0;43.998872;56.31205;175.5;98.0;30.0;4;4;5
25000000.0;44.010808;56.327969;150.0;85.0;19.0;4;7;10
7400000.0;44.022749;56.317707;78.0;40.0;16.0;2;3;10
1570000.0;43.828578;56.241199;36.0;25.0;5.0;2;2;3
1100000.0;43.808366;56.369885;36.7;24.0;11.0;2;1;1
2140000.0;43.866604;56.266152;38.0;21.9;5.8;2;6;9
4290000.0;44.000435;56.307117;52.0;17.0;23.1;1;10;19
7000000.0;43.978785;56.313234;125.0;85.0;17.0;4;4;9
1820000.0;44.010253;56.291983;26.0;15.3;4.5;1;2;3
2300000.0;44.045584;56.292912;30.5;17.1;6.4;1;5;5
2990000.0;44.058098;56.299391;45.3;28.0;7.0;2;4;9
11500000.0;44.033978;56.323438;154.1;96.3;16.8;4;5;9
3650000.0;43.858133;56.260418;61.4;38.3;7.8;2;8;14
4550000.0;43.986978;56.315241;73.0;48.5;10.0;4;1;2
7500000.0;44.037418;56.322829;86.7;47.0;14.6;2;4;19
7500000.0;44.037418;56.322829;87.0;50.0;5.0;4;4;19
2940000.0;43.976917;56.270096;47.6;33.7;5.9;2;2;4
3560000.0;44.067862;56.299726;45.0;29.0;7.2;2;7;9
9200000.0;43.862858;56.351081;112.0;50.8;14.0;3;10;10
4100000.0;43.984454;56.314058;45.4;17.5;11.9;1;9;15
3500000.0;43.801889;56.367801;95.0;60.0;9.0;4;3;9
5250000.0;44.075462;56.284464;90.4;49.6;12.0;3;12;17
1350000.0;43.917511;56.162241;31.6;16.6;7.0;1;3;5
1855000.0;44.04707287;56.2752671;36.3;10.7;16.2;1;2;18
8400000.0;44.026773;56.316319;87.4;35.4;16.0;2;3;6
10500001.0;43.98687;56.322684;110.0;64.1;14.7;3;3;5
7899999.0;44.060236;56.319489;134.0;67.0;23.7;4;4;6
2950000.0;43.840777;56.33057;70.4;55.8;7.0;3;3;3
3950000.0;43.986062;56.306737;45.0;0.0;0.0;3;2;10
6380000.0;44.020045;56.317587;75.0;45.0;9.0;3;4;8
2250000.0;43.956058;56.330171;31.3;20.0;5.3;2;5;5
949000.0;43.93484;56.281191;21.0;19.0;0.0;2;2;2
2241900.0;43.99341;56.302423;42.3;15.1;11.4;1;14;18
2850000.0;43.831009;56.35732;60.0;30.0;7.5;2;5;9
3100000.0;43.978884;56.301104;41.5;27.0;5.6;2;8;9
5000000.0;43.930097;56.3252;76.3;43.1;14.8;2;13;18
1800000.0;43.802006;56.345983;39.3;0.0;0.0;2;5;5
3850000.0;44.018338;56.263597;61.0;32.5;11.0;2;7;17
4400000.0;43.997131;56.304453;44.0;14.0;18.0;1;5;19
4260000.0;44.018338;56.263597;69.0;36.8;12.0;2;7;17
1330000.0;44.08414;56.277418;19.7;10.0;3.0;0;18;19
1340000.0;44.08414;56.277418;19.0;10.0;4.0;0;5;19
4500000.0;44.066775;56.284469;63.4;0.0;0.0;3;2;10
3380000.0;43.881206;56.335871;69.3;45.0;7.0;3;4;5
2450000.0;43.91419581;56.26638403;49.0;23.9;9.0;1;2;5
9027000.0;43.985733;56.315912;106.2;61.5;14.9;3;4;6
5200000.0;44.080331;56.2827;84.5;42.8;12.6;2;2;5
7945000.0;43.998177;56.314257;92.4;39.0;18.9;2;12;12
1750000.0;43.980411;56.260633;32.0;22.0;4.5;2;2;2
850000.0;43.741607;56.389782;23.0;14.0;3.0;0;2;3
960000.0;43.79049375;56.14387428;30.0;16.0;6.0;1;5;5
1220000.0;43.863612;56.190987;23.0;15.0;0.0;0;2;3
2765000.0;43.84729;56.290629;54.0;0.0;11.0;2;1;9
5400000.0;43.924881;56.341683;74.0;38.4;12.4;3;14;14
2199000.0;43.8548;56.33324;41.0;28.0;6.8;2;1;5
2620000.0;43.839502;56.328214;62.0;45.0;6.0;3;5;6
3150000.0;43.815615;56.363858;57.3;36.7;7.1;3;4;9
2030000.0;43.847299;56.341662;31.4;18.0;6.0;1;3;5
2750000.0;43.980124;56.258563;45.7;19.7;12.3;1;2;18
3850000.0;44.00401;56.310013;44.0;26.0;9.2;2;6;9
3170000.0;43.980304;56.321905;44.0;0.0;0.0;3;3;9
2600000.0;43.864301;56.260467;47.6;30.0;6.0;2;2;5
6150000.0;43.975848;56.313503;115.0;0.0;0.0;3;8;10
5900000.0;44.030187;56.312879;78.0;39.2;18.0;2;13;18
9950000.0;44.028777;56.323183;84.7;0.0;13.6;2;2;9
4900000.0;44.076342;56.301004;59.7;0.0;9.3;2;7;8
2860000.0;43.993931;56.328923;46.9;0.0;5.9;2;5;5
1600000.0;43.833124;56.337451;29.7;0.0;5.3;1;6;9
8552000.0;43.990221;56.319664;100.0;55.0;14.0;3;2;6
4000000.0;43.990221;56.319664;45.5;17.3;13.5;1;4;6
9200000.0;44.031768;56.322674;115.0;62.0;16.0;3;2;7
2700000.0;43.847847;56.361474;58.6;42.0;6.0;4;1;5
4500000.0;43.837732;56.217916;97.6;51.4;8.6;4;11;12
1000000.0;43.85197;56.228921;17.4;12.0;2.0;1;4;5
1700000.0;43.842376;56.291688;29.3;19.0;5.0;1;3;9
6250000.0;44.06347;56.316284;82.0;47.0;12.0;3;15;17
2270000.0;43.811959;56.367093;43.5;18.0;10.5;1;5;14
4600000.0;44.08096;56.285998;66.0;42.0;10.0;3;8;10
5999999.0;43.842188;56.237837;75.0;39.0;17.0;2;10;17
2100000.0;43.818328;56.358915;51.3;34.8;6.0;2;5;5
1840000.0;44.02630642;56.29990764;25.0;15.0;6.0;0;2;3
3470000.0;43.879827;56.323348;62.0;0.0;0.0;3;7;9
2499000.0;43.988954;56.281506;30.0;18.0;6.0;1;2;5
620000.0;43.869272;56.316614;10.0;0.0;5.0;1;1;2
4100000.0;0.0;0.0;59.0;28.0;11.9;2;6;9
3358488.0;0.0;0.0;45.28;18.38;10.67;1;12;17
3551360.0;0.0;0.0;47.32;18.9;13.55;1;10;17
1610000.0;43.867116;56.339268;31.4;0.0;5.5;1;5;5
1320000.0;43.834615;56.241669;25.6;0.0;4.6;1;1;3
4003920.0;44.018338;56.263597;60.3;32.5;10.7;2;14;17
4382560.0;44.018338;56.263597;68.8;36.8;12.1;2;14;17
4431770.0;44.018338;56.263597;68.4;36.8;12.1;2;17;17
5386850.0;44.018338;56.263597;81.9;48.4;11.7;3;2;17
4102870.0;44.013883;56.262073;69.2;36.5;11.7;2;1;17
4420680.0;44.020584;56.265172;74.8;37.7;13.1;2;12;17
4285410.0;44.020584;56.265172;67.7;32.8;11.0;2;9;17
4269630.0;44.019614;56.265652;69.9;32.8;11.5;2;2;17
4364470.0;44.017269;56.264557;68.8;36.8;12.1;2;11;17
3849100.0;44.018338;56.263597;61.0;32.5;10.7;2;2;17
4062210.0;44.017799;56.264057;69.5;36.8;12.1;2;1;17
4034320.0;44.017269;56.264557;60.6;32.5;10.7;2;16;17
4301470.0;44.018698;56.266052;68.4;32.8;11.0;2;9;17
4100000.0;44.038784;56.283929;60.4;0.0;6.9;3;6;9
2686000.0;43.918679;56.256598;50.2;0.0;0.0;2;6;9
2215000.0;43.86779;56.348093;39.0;23.0;7.0;2;2;9
4700000.0;43.951575;56.293312;81.0;55.8;9.3;4;1;10
2570000.0;44.052861;56.285953;38.8;14.5;9.5;1;1;10
3000000.0;44.053822;56.318715;51.3;0.0;5.8;3;3;9
2920400.0;0.0;0.0;59.4;33.3;11.3;2;7;12
1931000.0;0.0;0.0;35.4;15.7;7.9;1;8;12
2107000.0;0.0;0.0;39.5;19.7;9.0;1;11;12
2793000.0;0.0;0.0;55.7;31.0;10.0;2;8;12
1892000.0;0.0;0.0;34.9;15.5;7.8;1;12;12
1342600.0;0.0;0.0;22.71;13.6;0.0;1;8;12
1323000.0;0.0;0.0;22.88;13.98;0.0;1;6;14
1303400.0;0.0;0.0;22.88;13.98;0.0;1;14;14
1323000.0;0.0;0.0;22.44;13.78;0.0;1;9;12
2050000.0;43.840975;56.219928;34.9;17.1;8.0;1;2;9
5300000.0;44.075238;56.295295;64.5;39.0;10.2;2;3;19
6390000.0;44.067476;56.314197;87.5;49.7;14.6;3;13;17
2350000.0;43.986915;56.288446;40.5;0.0;6.1;2;5;5
2700000.0;43.8548;56.349699;52.2;29.5;9.0;2;10;10
2270000.0;43.92592;56.32223;30.5;0.0;5.5;1;3;6
3790000.0;44.002196;56.323558;45.6;0.0;12.0;1;2;5
6300000.0;43.975848;56.313503;113.0;52.0;10.0;3;8;9
2490000.0;43.911897;56.33794;28.4;16.4;4.9;1;10;10
1450000.0;43.870044;56.264792;33.1;21.0;5.0;1;1;2
3250000.0;43.935487;56.345938;63.3;41.0;9.0;3;1;9
2550000.0;43.959975;56.232183;39.2;23.0;6.0;2;9;9
1350000.0;43.872587;56.311072;32.5;21.5;5.0;1;1;2
5100000.0;44.076154;56.304086;68.8;39.2;16.2;2;7;8
1300000.0;43.868382;56.325409;47.0;0.0;0.0;0;4;17
1300000.0;43.866577;56.32213;40.0;0.0;0.0;0;17;18
1300000.0;44.043949;56.284969;30.0;0.0;0.0;0;5;5
8500000.0;44.060784;56.298477;135.5;100.0;20.0;3;1;17
2460000.0;43.825335;56.365842;43.0;18.0;10.0;1;16;19
1670000.0;43.880222;56.271725;36.0;17.5;9.5;1;8;9
5990000.0;44.010379;56.319494;83.0;50.0;16.0;3;10;10
2590000.0;43.955115;56.238202;29.0;18.5;1.0;1;7;25
4190570.0;43.98274688;56.25963989;64.97;32.98;12.25;2;14;17
1404000.0;43.921167;56.276479;22.0;0.0;0.0;1;1;14
7500000.0;43.847964;56.241589;85.7;49.5;15.0;3;11;17
2230000.0;43.8699;56.252903;43.71;28.26;5.6;2;1;5
2780000.0;43.864933;56.35765;57.8;37.2;10.2;2;4;4
4250000.0;44.0201;56.320786;62.0;43.7;7.0;3;2;9
5600000.0;43.94488;56.34308;91.9;52.0;8.0;4;13;16
5100000.0;43.91465;56.34127;79.3;45.8;13.7;3;6;10
2799000.0;43.869739;56.318825;62.3;47.6;6.0;3;4;6
2549000.0;43.846194;56.247081;60.0;42.0;6.0;3;5;5
4000000.0;43.954594;56.232774;97.0;0.0;0.0;3;6;10
2599000.0;43.858726;56.226459;51.0;35.0;6.0;2;1;5
2200000.0;43.826895;56.34021;46.9;32.0;6.0;2;2;5
2850000.0;43.872227;56.234115;51.3;0.0;0.0;2;11;14
2800000.0;43.872236;56.326862;61.1;0.0;0.0;3;1;9
3870000.0;43.800542;56.37155;76.0;44.0;10.0;3;6;10
4000000.0;44.043805;56.302872;56.65;42.5;10.0;3;10;16
15000000.0;44.080448;56.307167;132.0;0.0;0.0;5;25;25
6000000.0;44.080448;56.307167;48.6;0.0;0.0;1;25;25
2595580.0;43.98274688;56.25963989;38.74;14.57;10.08;1;11;17
10754570.0;43.98382209;56.31893246;100.51;59.09;15.23;3;6;6
23000000.0;44.080448;56.307167;203.0;0.0;0.0;7;25;25
3350000.0;44.02906405;56.31280582;51.92;20.8;12.22;1;12;18
9200000.0;44.080448;56.307167;82.9;0.0;0.0;3;25;25
3221340.0;43.99836552;56.3038439;60.78;33.38;14.52;2;3;18
3192720.0;43.99836552;56.3038439;60.24;31.53;13.43;2;4;18
2219800.0;43.99836552;56.3038439;40.36;15.33;12.85;1;4;18
3705520.0;43.99836552;56.3038439;71.26;41.14;8.93;3;8;18
3100000.0;43.960675;56.233379;56.6;37.0;7.0;3;1;9
4600000.0;43.961038;56.329284;60.0;40.0;6.0;3;4;9
1440000.0;43.88145956;56.26980533;28.4;13.0;6.6;1;4;9
8000000.0;43.943634;56.34257;142.0;71.0;17.5;3;2;9
4190000.0;44.01722968;56.26476559;61.0;0.0;11.0;2;10;18
2770000.0;43.980474;56.259183;40.0;0.0;8.5;2;6;9
2192300.0;43.99836552;56.3038439;39.86;15.33;12.67;1;8;18
5750000.0;44.035469;56.2828;69.0;34.4;16.5;2;12;19
2876320.0;43.98274688;56.25963989;41.99;18.28;9.06;1;16;17
3100000.0;43.811356;56.367577;71.2;41.5;10.7;2;12;14
1470000.0;43.851916;56.228901;25.0;18.0;5.0;2;3;5
5512500.0;44.073827;56.309808;73.5;73.5;0.0;2;2;22
2900000.0;44.047668;56.299646;43.5;33.0;6.0;2;5;5
2705850.0;43.93163196;56.27409096;42.95;0.0;0.0;1;7;18
2538900.0;43.93163196;56.27409096;40.3;0.0;0.0;1;7;18
2755500.0;44.0483483;56.27505392;55.0;25.3;14.2;2;9;10
4500000.0;43.951719;56.294101;80.7;55.6;8.2;4;5;10
8000000.0;44.020907;56.314966;73.6;32.7;16.0;2;3;5
4157400.0;43.99836552;56.3038439;79.95;50.95;10.64;3;4;18
7291200.0;43.98382209;56.31893246;65.1;33.63;13.33;2;6;6
9100000.0;44.024712;56.32509;87.0;44.0;20.0;2;5;6
6200000.0;43.982208;56.321646;90.0;0.0;0.0;4;3;5
2556840.0;43.98285505;56.25965347;38.7;14.7;9.8;1;13;17
2350000.0;43.915742;56.331438;37.3;8.0;18.0;1;6;9
2300000.0;43.815732;56.359878;60.0;41.7;5.7;4;2;5
10500000.0;44.006058;56.310118;135.1;76.9;20.2;4;3;5
2950000.0;43.990392;56.2956;43.5;19.0;11.0;1;5;10
1930000.0;43.835504;56.356941;45.0;23.0;6.0;2;3;5
6500000.0;43.98001324;56.31403538;69.3;39.5;10.5;2;3;4
