price;longitude;latitude;total_square;living_square;kitchen_square;number_of_rooms;floor_number;number_of_floors;pricePerSquare
3098520.0;43.82559323;56.23038617;53.53;30.72;10.36;2;2;10;57883.80347468709
3197600.0;43.80145294;56.36201185;55.7;30.7;11.5;2;4;17;57407.54039497307
1916900.0;43.82559323;56.23038617;32.35;16.52;8.58;1;4;10;59255.02318392581
3250000.0;44.005986;56.326887;52.0;30.0;13.0;2;3;10;62500.0
1750000.0;43.913747;56.271665;30.3;19.0;5.5;1;5;5;57755.77557755775
2100000.0;43.858842;56.237607;42.0;29.0;5.5;2;1;5;50000.0
2650000.0;43.922281;56.256918;51.0;35.0;6.0;3;3;5;51960.78431372549
2250000.0;43.84605;56.256303;43.0;21.0;9.0;1;5;10;52325.58139534884
6150000.0;43.926198;56.327186;75.1;40.4;13.9;3;1;10;81890.81225033289
2000000.0;43.929782;56.275129;40.0;30.0;10.0;2;1;2;50000.0
3050000.0;43.866173;56.219728;42.0;23.0;9.0;2;14;17;72619.04761904762
3050000.0;43.952797;56.342032;44.1;20.0;10.2;1;2;17;69160.9977324263
3000000.0;43.887741;56.310013;60.5;43.4;7.0;3;8;9;49586.776859504134
3250000.0;43.862516;56.230102;58.0;39.0;9.0;3;3;9;56034.48275862069
2300000.0;43.867511;56.333125;38.5;19.0;8.0;1;1;9;59740.25974025974
1400000.0;43.870251;56.269371;21.0;10.5;4.0;1;9;9;66666.66666666667
4750000.0;44.01842575;56.31014224;67.0;31.0;14.7;2;15;17;70895.5223880597
2750000.0;43.947075;56.226684;49.7;29.6;8.7;2;9;9;55331.99195171026
2400000.0;43.93502;56.343624;44.0;35.0;13.0;1;9;9;54545.454545454544
8700000.0;43.995296;56.311421;102.0;59.0;15.5;2;4;4;85294.11764705883
2950000.0;43.940652;56.341253;39.0;17.0;10.0;1;3;17;75641.02564102564
11200000.0;44.001315;56.313134;170.0;20.0;95.0;5;4;6;65882.35294117648
15100000.0;44.020566;56.324391;226.0;113.0;41.0;4;5;6;66814.1592920354
5348000.0;44.05870458;56.29337574;90.66;55.9;13.21;3;19;25;58989.63159055813
3167000.0;44.05870458;56.29337574;51.92;16.17;18.49;1;20;25;60997.688751926034
1950000.0;43.9695978;56.23362303;41.3;18.3;10.0;1;4;15;47215.496368038745
2150000.0;43.939125;56.317497;45.2;25.6;9.0;2;1;5;47566.37168141593
3100000.0;43.841658;56.306498;66.0;39.0;9.0;3;8;9;46969.69696969697
3200000.0;43.878336;56.326877;61.5;52.5;9.0;3;1;2;52032.52032520325
1500000.0;43.833627;56.238617;32.0;18.0;6.5;1;3;5;46875.0
2440000.0;43.910612;56.32787;42.0;28.0;5.5;2;2;5;58095.23809523809
6000000.0;44.004774;56.309374;76.0;38.0;15.5;2;7;14;78947.36842105263
2450000.0;43.934427;56.294935;44.3;28.5;6.0;2;3;5;55304.74040632055
2000000.0;43.986968;56.246256;57.0;40.0;5.2;3;2;2;35087.71929824561
1500000.0;44.024546;56.293322;21.0;11.4;5.0;1;1;9;71428.57142857143
3700000.0;43.942979;56.282395;63.2;43.3;7.5;3;3;9;58544.303797468354
1780000.0;43.821841;56.232238;34.0;18.0;9.0;1;8;9;52352.94117647059
2400000.0;43.934085;56.285358;38.0;19.0;9.0;1;2;9;63157.89473684211
2000000.0;43.833672;56.24368;50.0;30.0;7.0;2;1;3;40000.0
3750000.0;44.062212;56.293262;65.0;38.0;10.0;3;2;9;57692.307692307695
1650000.0;43.86107;56.242749;32.0;24.0;4.5;2;3;4;51562.5
2450000.0;43.873386;56.314752;40.0;27.0;6.0;2;2;5;61250.0
2028000.0;43.809219;56.362357;34.0;17.5;10.0;1;8;9;59647.05882352941
2700000.0;43.990158;56.326812;35.0;19.0;8.0;1;1;14;77142.85714285714
1970000.0;44.05516;56.317664;32.0;25.0;5.0;1;2;5;61562.5
1890000.0;43.828075;56.340704;42.0;28.0;6.0;2;2;5;45000.0
3100000.0;43.871796;56.323642;62.0;43.8;7.1;3;1;9;50000.0
2200000.0;43.866164;56.351505;30.0;17.0;6.0;2;1;5;73333.33333333333
2750000.0;44.048629;56.299431;46.0;32.0;6.0;2;4;5;59782.608695652176
1650000.0;43.986268;56.263272;29.0;19.0;5.0;1;2;3;56896.55172413793
2150000.0;43.891236;56.192906;52.9;34.0;9.0;2;3;3;40642.72211720227
1890000.0;43.82813;56.34078;42.0;28.0;6.0;1;2;5;45000.0
1930000.0;43.89074956;56.31613236;35.42;15.89;8.07;1;7;14;54488.989271597966
2950000.0;43.865966;56.224267;62.0;46.0;7.0;3;1;5;47580.645161290326
2100000.0;43.869713;56.327656;34.8;18.7;7.7;1;1;9;60344.8275862069
3510000.0;43.931974;56.343952;62.4;32.0;9.0;2;12;12;56250.0
3150000.0;43.977634;56.27265;60.0;32.0;11.0;2;3;4;52500.0
3600000.0;43.845538;56.288546;69.9;44.1;8.4;3;8;9;51502.14592274678
2050000.0;43.832019;56.220974;33.3;17.0;8.5;1;1;9;61561.56156156157
2050000.0;43.834911;56.242774;50.0;30.0;5.0;2;1;2;41000.0
1860000.0;43.880546;56.31229;45.0;30.0;6.0;2;1;5;41333.333333333336
4700000.0;44.06347;56.316284;81.0;50.0;12.0;3;1;17;58024.69135802469
2600000.0;43.795619;56.379312;63.0;41.0;7.0;3;8;9;41269.84126984127
2580000.0;43.935352;56.332794;36.0;18.0;9.0;1;5;14;71666.66666666667
3150000.0;43.932657;56.329482;50.0;30.0;9.0;2;9;10;63000.0
3170000.0;43.95931;56.236691;60.0;44.0;7.0;3;3;9;52833.333333333336
2400000.0;43.94579;56.30861;32.9;18.5;6.8;1;18;24;72948.3282674772
3000000.0;43.952357;56.340605;43.4;19.4;10.3;1;17;17;69124.42396313364
2220000.0;43.79562485;56.37921405;58.5;36.0;9.0;3;4;9;37948.717948717946
2080000.0;43.875039;56.324526;44.0;32.0;6.0;2;3;5;47272.72727272727
4150000.0;43.863082;56.358701;64.6;37.5;10.5;2;9;9;64241.48606811146
3500000.0;43.843733;56.291519;69.0;42.0;9.0;3;8;9;50724.637681159424
1700000.0;43.87636;56.270886;36.0;19.0;9.0;1;5;9;47222.22222222222
2069670.0;43.8264292;56.23054953;35.44;16.52;10.36;1;8;10;58399.26636568849
7300000.0;44.035469;56.2828;100.0;55.0;16.0;3;15;19;73000.0
3100000.0;43.853147;56.359125;37.7;18.0;9.0;1;9;9;82228.11671087533
1850000.0;43.882477;56.261653;31.9;19.4;5.6;1;9;9;57993.730407523515
1650000.0;43.88316;56.2729;36.6;17.8;9.7;1;7;9;45081.96721311475
2600000.0;43.991515;56.290559;46.0;16.0;11.0;1;4;4;56521.739130434784
3050000.0;43.951468;56.300964;40.3;17.8;9.1;1;12;23;75682.38213399504
5400000.0;44.005986;56.326887;78.0;40.0;17.2;2;2;17;69230.76923076923
1680000.0;43.871104;56.323937;30.1;17.0;5.5;1;5;5;55813.95348837209
1700000.0;43.83368;56.33138;35.0;18.0;9.0;1;1;5;48571.42857142857
2500000.0;44.048405;56.285233;39.0;24.0;6.0;2;3;5;64102.5641025641
2970000.0;43.859955;56.353535;46.0;28.0;7.0;2;3;9;64565.217391304344
2800000.0;43.859094;56.246411;80.0;48.0;11.0;3;1;4;35000.0
2800000.0;43.878075;56.330715;63.0;46.0;6.0;4;4;5;44444.444444444445
2805130.0;44.01725401;56.2646333;42.7;19.5;9.2;1;6;17;65693.91100702576
2186400.0;43.90688855;56.34420864;35.57;16.52;12.45;1;6;10;61467.52881641833
2780000.0;43.87326;56.31422;54.0;31.0;7.5;2;2;5;51481.48148148148
2580000.0;43.843481;56.288651;46.0;30.0;6.0;2;5;9;56086.95652173913
1650000.0;43.859543;56.291853;40.0;27.0;5.0;2;2;4;41250.0
2300000.0;43.942098;56.306438;42.0;31.0;6.1;3;4;4;54761.90476190476
4650000.0;43.865984;56.249216;64.8;39.8;7.0;3;2;5;71759.25925925926
1881000.0;43.7982062;56.3612007;32.3;16.52;8.58;1;3;10;58235.29411764706
2950000.0;43.918832;56.330156;50.0;31.0;8.5;2;8;12;59000.0
5500000.0;43.867251;56.353769;86.0;43.0;14.0;2;4;9;63953.48837209302
2200000.0;43.912723;56.341378;31.4;16.0;8.5;1;2;10;70063.69426751592
2148700.0;43.83673571;56.34177893;36.4;15.6;8.8;1;8;13;59030.219780219784
2797800.0;43.83673571;56.34177893;51.0;28.1;10.4;2;11;13;54858.82352941176
5600000.0;44.005986;56.326887;83.0;57.0;9.0;3;10;10;67469.8795180723
2700000.0;44.03882;56.302942;42.4;28.1;5.7;2;3;5;63679.24528301887
2200000.0;43.91602;56.340774;29.6;16.3;5.0;1;6;10;74324.32432432432
2595000.0;44.020099;56.293682;41.0;27.0;6.0;2;4;4;63292.68292682927
2950000.0;44.019955;56.321626;43.8;29.5;7.5;2;1;9;67351.59817351599
3090000.0;43.811959;56.367093;72.0;40.0;16.0;2;14;14;42916.666666666664
5700000.0;43.966829;56.237222;70.0;39.0;9.0;3;6;10;81428.57142857143
2090000.0;44.039988;56.284439;33.0;17.0;6.0;1;1;9;63333.333333333336
2480000.0;44.005986;56.326887;45.0;28.0;7.5;2;7;9;55111.11111111111
2200000.0;43.832378;56.354622;42.0;31.2;5.0;3;3;3;52380.95238095238
4600000.0;43.925956;56.342306;71.6;44.0;8.1;3;4;14;64245.81005586593
4300000.0;44.050983;56.31901;64.0;44.0;7.0;3;4;9;67187.5
3801000.0;43.83673571;56.34177893;71.7;45.0;9.9;3;6;13;53012.55230125523
2550000.0;43.796796;56.380164;58.5;39.0;9.2;3;1;9;43589.743589743586
2500000.0;43.808366;56.310587;57.9;42.3;5.5;3;4;5;43177.892918825564
1700000.0;43.834043;56.233353;32.0;18.0;5.0;1;3;5;53125.0
4500000.0;43.989314;56.321825;73.3;55.0;5.0;4;1;4;61391.54160982265
2950000.0;43.951027;56.340764;41.0;16.0;9.5;1;17;17;71951.21951219512
2200000.0;43.846086;56.360631;42.0;28.3;5.6;2;3;4;52380.95238095238
5700000.0;43.966829;56.237222;67.7;38.4;8.0;3;6;10;84194.97784342688
2300000.0;44.044021;56.318326;34.0;17.4;5.8;1;9;9;67647.05882352941
3140000.0;44.052429;56.290519;47.5;31.6;6.1;2;5;5;66105.26315789473
2350000.0;43.882998;56.263122;43.0;29.0;6.0;2;5;5;54651.16279069767
1950000.0;43.82732;56.237687;28.5;16.3;5.0;1;7;11;68421.05263157895
3350000.0;43.917143;56.335785;64.7;38.0;7.6;3;7;9;51777.4343122102
6000000.0;43.931974;56.343952;103.0;65.0;10.0;5;6;12;58252.42718446602
2250000.0;43.93298;56.306688;42.1;28.0;6.0;2;2;5;53444.18052256532
3600000.0;43.942026;56.342406;57.0;31.0;9.0;2;4;9;63157.89473684211
6100000.0;44.065554;56.287662;80.0;40.0;18.0;2;13;17;76250.0
3642630.0;43.94623626;56.30902238;55.7;30.5;8.9;2;9;24;65397.30700179533
2670000.0;43.913325;56.337666;39.2;19.2;8.3;1;3;10;68112.24489795917
2798820.0;44.01820888;56.26366006;42.6;19.5;9.2;1;6;17;65700.0
4402500.0;43.97661922;56.30044324;58.7;33.9;11.0;2;9;25;75000.0
2344980.0;43.80145294;56.36201185;40.3;21.5;11.7;2;3;17;58188.08933002482
2690000.0;43.818688;56.361449;52.2;28.2;7.5;2;6;9;51532.56704980843
2200000.0;44.041524;56.3004;30.0;18.0;6.0;1;4;5;73333.33333333333
2400000.0;44.043644;56.298647;43.0;28.0;5.5;2;1;5;55813.95348837209
1350000.0;43.801629;56.346447;32.0;20.0;6.0;1;1;5;42187.5
4023840.0;44.01820888;56.26366006;60.6;32.5;10.7;2;12;17;66400.0
2700000.0;43.801889;56.367801;58.0;32.0;9.0;2;4;9;46551.724137931036
3050000.0;43.951351;56.29021;45.0;28.0;7.5;2;2;9;67777.77777777778
3050000.0;43.883672;56.258128;58.0;40.0;7.5;3;6;9;52586.206896551725
5300000.0;43.863415;56.254042;101.0;67.0;16.4;4;5;5;52475.24752475248
3963590.0;43.94530964;56.30752544;57.3;26.9;10.9;2;20;24;69172.60034904015
2950000.0;43.886232;56.269901;48.0;28.0;9.0;2;5;9;61458.333333333336
3350000.0;43.899518;56.262707;60.0;39.0;9.0;3;4;9;55833.333333333336
3700000.0;43.938487;56.31558;52.0;24.0;11.0;1;12;12;71153.84615384616
3300000.0;43.906318;56.343658;51.3;32.0;8.5;3;7;10;64327.48538011696
3390000.0;43.885262;56.270636;60.0;44.0;7.5;3;7;9;56500.0
2800000.0;43.890185;56.268032;53.0;30.0;6.5;2;13;16;52830.188679245286
1750000.0;43.822062;56.230068;35.0;16.0;10.0;1;4;10;50000.0
2479650.0;43.928821;56.269566;40.7;16.0;12.0;1;5;14;60925.06142506142
2868320.0;43.82768;56.231098;51.2;30.1;8.6;2;5;10;56021.875
3138300.0;43.82768;56.231098;57.1;36.2;8.6;3;5;10;54961.471103327494
3150600.0;43.928821;56.269566;53.4;31.4;9.2;2;8;14;59000.0
1914000.0;43.82768;56.231098;33.0;16.5;8.6;1;7;10;58000.0
1950000.0;43.830896;56.238157;34.8;16.0;10.0;1;1;10;56034.482758620696
2100000.0;43.924078;56.303751;39.4;17.1;9.0;1;16;19;53299.492385786805
3470000.0;43.949474;56.340843;47.5;20.2;10.1;1;15;17;73052.63157894737
7000000.0;44.028606;56.323822;82.0;42.0;16.0;2;3;10;85365.85365853658
3702018.0;44.040877;56.301064;59.0;46.0;6.0;3;2;5;62746.06779661017
1800000.0;44.052429;56.290519;32.0;16.0;6.0;1;3;5;56250.0
2260000.0;43.909588;56.273805;44.0;32.0;6.5;2;2;5;51363.63636363636
2150000.0;43.853848;56.347115;33.0;18.0;6.0;1;5;5;65151.51515151515
2500000.0;43.845655;56.28932;64.0;43.0;7.2;3;5;9;39062.5
2850000.0;44.054127;56.287222;61.5;45.0;6.0;3;1;5;46341.46341463415
2390000.0;43.86435359;56.23153677;44.0;34.0;6.0;2;1;5;54318.181818181816
1900000.0;43.98056368;56.2791238;31.8;18.0;6.0;1;3;5;59748.42767295597
3550000.0;44.047282;56.279832;64.0;44.0;7.0;3;3;9;55468.75
1870000.0;43.940463;56.29006;30.6;18.5;6.0;1;1;5;61111.11111111111
1910000.0;43.950846;56.27831;31.0;17.0;5.0;1;2;10;61612.903225806454
4695000.0;43.994614;56.279012;62.1;29.0;9.6;2;2;10;75603.86473429951
2420000.0;43.915095;56.342965;30.5;18.0;9.5;1;9;12;79344.26229508196
3800000.0;43.947901;56.23536;60.8;44.5;7.2;3;5;9;62500.0
2750000.0;43.948656;56.231238;47.0;30.0;7.0;2;5;9;58510.63829787234
3680000.0;43.946698;56.230087;63.0;39.0;9.0;3;5;9;58412.69841269841
2900000.0;43.985702;56.276958;46.0;35.0;7.0;2;4;5;63043.47826086957
6050000.0;43.97663504;56.3005813;94.9;47.0;12.8;3;8;11;63751.317175974706
3150000.0;44.005986;56.326887;62.7;42.5;5.8;3;7;9;50239.23444976076
2980000.0;43.95701;56.232619;42.5;19.6;10.5;1;13;15;70117.64705882352
2950000.0;43.95701;56.232619;41.4;18.6;10.8;1;13;15;71256.038647343
3600000.0;43.874527;56.270931;63.0;56.0;7.0;3;8;9;57142.857142857145
4000000.0;43.80656;56.367642;90.0;60.0;11.0;4;7;10;44444.444444444445
2050000.0;44.06037;56.294736;33.0;18.0;8.0;1;8;9;62121.21212121212
2120300.0;43.808384;56.365882;42.0;21.0;10.0;1;10;10;50483.333333333336
4376190.0;44.01820888;56.26366006;68.7;36.8;12.1;2;12;17;63700.0
5300000.0;43.955115;56.238202;62.0;30.0;13.0;2;23;25;85483.87096774194
5200000.0;44.07963;56.284944;69.0;49.0;10.0;3;8;10;75362.31884057971
2090000.0;44.039988;56.284439;32.0;17.0;6.0;1;1;9;65312.5
2050000.0;43.999572;56.293002;37.5;27.5;5.6;3;2;2;54666.666666666664
2250000.0;43.998881;56.330839;41.0;16.0;7.0;1;2;2;54878.04878048781
2050000.0;44.049582;56.296509;31.8;19.0;5.4;1;1;5;64465.408805031446
1800000.0;43.876682;56.33025;30.3;18.8;5.4;1;4;5;59405.94059405941
5790000.0;44.080547;56.284024;74.0;39.6;9.5;2;2;5;78243.24324324324
2200000.0;43.91861343;56.32910156;44.0;29.0;6.0;2;4;5;50000.0
1300000.0;43.921572;56.258208;22.0;12.0;5.0;1;1;6;59090.90909090909
1380000.0;43.921572;56.258208;22.2;12.2;5.0;1;2;6;62162.16216216217
2816070.0;44.01820888;56.26366006;42.7;19.5;9.2;1;10;17;65950.11709601873
5050000.0;44.077699;56.29569;60.2;30.5;10.5;2;2;10;83887.04318936876
4120000.0;44.009104;56.320033;47.8;27.9;8.1;2;6;9;86192.46861924687
3200000.0;44.038784;56.283929;57.3;36.4;7.5;3;6;9;55846.42233856894
3200000.0;43.865894;56.357824;60.0;45.0;8.0;3;2;4;53333.333333333336
4350000.0;43.913792;56.332551;70.0;42.0;10.0;3;8;12;62142.857142857145
2450000.0;43.864502;56.358412;60.0;45.0;8.0;3;1;3;40833.333333333336
2050000.0;43.931759;56.291299;31.7;18.4;6.0;1;3;5;64668.76971608833
2700000.0;44.039413;56.280711;45.4;27.3;7.0;2;4;9;59471.365638766525
2400000.0;43.961035;56.329282;41.5;24.8;8.8;2;5;9;57831.32530120482
3900000.0;43.95251;56.235736;57.7;30.0;14.1;2;8;9;67590.98786828422
2828640.0;44.01820888;56.26366006;42.6;19.5;9.2;1;15;17;66400.0
2150000.0;43.981426;56.279872;32.0;16.6;6.0;1;9;9;67187.5
2350000.0;44.068895;56.286767;35.0;18.0;8.0;1;9;10;67142.85714285714
4000000.0;43.827886;56.224102;72.0;42.0;9.0;3;1;9;55555.555555555555
6100000.0;43.975848;56.313503;106.0;67.0;17.0;3;11;11;57547.16981132075
5955260.0;43.908625;56.344494;90.9;58.1;11.4;4;12;17;65514.41144114411
2669000.0;44.05870458;56.29337574;41.07;16.06;11.2;1;22;25;64986.608229851474
4200000.0;43.84508;56.330864;77.0;52.0;11.0;3;1;4;54545.454545454544
2700000.0;43.860423;56.263642;47.3;27.6;8.0;3;2;9;57082.45243128965
3200000.0;43.98723;56.279727;54.2;39.3;6.5;3;1;5;59040.590405904055
2400000.0;44.061691;56.294421;33.1;18.0;8.0;1;7;9;72507.55287009063
2400000.0;43.822137;56.360945;52.0;30.9;7.1;2;9;9;46153.846153846156
2800000.0;43.95242;56.233509;57.0;40.0;7.0;3;9;9;49122.80701754386
3150000.0;43.928219;56.332411;52.0;30.0;9.0;2;10;10;60576.92307692308
4000000.0;43.829467;56.248796;70.0;40.0;10.0;3;4;4;57142.857142857145
2050000.0;43.937867;56.343912;36.0;15.0;8.0;1;5;6;56944.444444444445
2050000.0;43.82768;56.231098;42.0;28.0;7.0;2;5;5;48809.52380952381
5240000.0;44.025085;56.311748;74.0;35.0;13.0;2;8;17;70810.81081081081
2290000.0;43.914822;56.287535;46.0;31.0;6.0;2;1;5;49782.608695652176
3625000.0;44.042162;56.286258;67.0;35.0;12.0;2;10;17;54104.477611940296
5750000.0;43.933025;56.348387;87.0;55.0;12.5;3;1;14;66091.9540229885
7900000.0;43.941541;56.335316;96.0;50.0;16.0;2;11;17;82291.66666666667
3090000.0;43.9366667;56.34677646;44.0;25.0;14.0;2;14;16;70227.27272727272
1950000.0;43.807234;56.369432;43.0;18.0;8.8;1;9;10;45348.83720930233
2000000.0;43.862049;56.246141;37.0;19.0;10.0;1;5;5;54054.05405405405
3500000.0;43.945853;56.22784;65.8;38.2;9.2;3;1;9;53191.48936170213
2500000.0;43.925911;56.341737;35.6;17.8;8.8;1;3;14;70224.7191011236
3500000.0;43.98369;56.308697;51.0;25.0;6.0;2;5;5;68627.45098039215
4650000.0;43.994334;56.279219;61.0;30.0;10.0;2;5;11;76229.5081967213
1600000.0;43.889726;56.319659;27.6;17.0;4.5;1;1;6;57971.01449275362
2350000.0;43.805932;56.343863;54.0;30.0;9.0;2;8;9;43518.51851851852
4799999.0;44.070548;56.283884;64.0;34.0;15.0;2;16;17;74999.984375
1350000.0;43.827689;56.232979;19.0;10.5;5.0;1;3;9;71052.63157894737
2700000.0;43.809767;56.310108;59.1;42.5;6.0;3;1;5;45685.27918781726
3350000.0;44.077708;56.301229;41.0;18.0;10.0;1;7;10;81707.31707317074
2350000.0;43.959553;56.331024;32.0;22.0;5.0;2;3;5;73437.5
1600000.0;43.825847;56.341588;29.2;16.5;5.7;1;4;5;54794.520547945205
4750000.0;43.865499;56.249522;84.0;54.4;9.2;4;4;5;56547.619047619046
2250000.0;44.02350169;56.3087409;31.2;17.0;6.6;1;2;5;72115.38461538461
2550000.0;43.977878;56.264192;44.0;27.0;7.0;2;6;9;57954.545454545456
3967780.0;43.822326;56.230107;68.41;32.89;16.63;2;7;10;58000.0
3800000.0;43.940329;56.322699;58.0;37.0;7.0;3;6;9;65517.24137931035
2690000.0;43.932441;56.289945;45.7;36.0;5.5;2;3;5;58862.144420131284
3550000.0;43.927905;56.348277;65.3;40.5;9.5;3;1;9;54364.47166921899
2400000.0;43.86508917;56.35187252;41.0;29.0;6.0;2;5;5;58536.58536585366
2800000.0;43.934301;56.288401;45.0;31.0;5.5;2;3;5;62222.22222222222
1600000.0;43.884372;56.329756;35.2;22.0;7.0;1;4;4;45454.54545454545
5250000.0;43.862247;56.350607;101.0;68.0;21.0;4;1;9;51980.19801980198
1780000.0;43.809758;56.205576;36.0;16.0;8.6;1;1;3;49444.444444444445
2550000.0;43.993311;56.323732;32.0;17.5;6.5;1;5;5;79687.5
1680000.0;43.83439;56.333654;30.6;18.0;6.0;1;4;5;54901.96078431372
3570000.0;43.997201;56.261573;65.0;38.0;8.0;3;9;9;54923.07692307692
2400000.0;43.812489;56.310782;57.0;42.0;6.0;3;2;4;42105.26315789474
3800000.0;44.048962;56.28226;68.0;46.0;8.0;3;5;9;55882.35294117647
2700000.0;43.874069;56.346896;43.0;10.0;18.0;1;9;17;62790.6976744186
4300000.0;43.915814;56.338714;65.0;37.6;10.0;3;6;9;66153.84615384616
1750000.0;44.080331;56.2827;26.7;17.0;4.0;1;5;16;65543.07116104869
5746100.0;44.016529;56.319162;72.4;36.5;11.7;2;5;19;79366.02209944751
2900000.0;44.014763;56.261553;46.7;18.9;9.4;1;15;17;62098.501070663806
1550000.0;43.958861;56.331074;26.0;17.2;5.2;1;5;5;59615.38461538462
2200000.0;43.89774168;56.26424462;40.0;25.0;6.0;2;5;5;55000.0
1600000.0;43.922201;56.336628;22.0;12.0;5.0;1;6;9;72727.27272727272
3250000.0;44.06576;56.313009;43.0;22.0;9.0;1;14;17;75581.3953488372
4019480.0;44.01725401;56.2646333;60.6;32.5;10.7;2;14;17;66328.05280528053
3302320.0;43.822326;56.230107;58.97;31.0;15.02;2;6;10;56000.0
5200000.0;44.070099;56.286802;81.0;61.0;20.0;3;5;8;64197.53086419753
3390730.0;43.90688855;56.34420864;56.62;36.6;8.58;2;6;10;59885.72942423172
1800000.0;43.848485;56.332057;32.3;17.7;6.4;1;4;5;55727.55417956657
2500000.0;43.884947;56.336369;50.0;29.0;8.0;2;1;5;50000.0
4500000.0;43.94596086;56.34152277;60.0;31.0;13.0;2;2;23;75000.0
1200000.0;43.85485121;56.18986956;30.0;15.0;8.0;1;3;3;40000.0
5500000.0;43.868859;56.332706;90.0;78.0;12.0;4;4;9;61111.11111111111
4352670.0;44.01820888;56.26366006;68.6;36.8;12.1;2;9;17;63450.00000000001
5200000.0;43.937813;56.345833;99.0;53.0;8.0;4;9;12;52525.25252525252
4280300.0;44.01865949;56.26623343;68.6;32.8;11.0;2;4;17;62395.04373177843
4299900.0;43.848458;56.246051;83.0;10.0;55.0;4;5;6;51806.02409638554
1850000.0;43.870467;56.294486;42.0;30.0;6.0;2;2;4;44047.619047619046
1500000.0;43.93236;56.271426;34.0;18.0;6.0;1;4;4;44117.64705882353
2990000.0;44.084903;56.282315;47.0;17.4;11.4;1;6;14;63617.02127659575
2100000.0;43.828893;56.24452;50.0;28.0;6.0;2;2;3;42000.0
2000000.0;43.920853;56.256793;34.0;18.0;7.5;1;7;9;58823.529411764706
2489900.0;43.90984;56.264177;60.0;33.0;10.0;2;2;5;41498.333333333336
2340000.0;43.935064;56.343648;44.0;18.0;11.0;1;9;9;53181.818181818184
3300000.0;43.935487;56.345938;51.2;29.1;8.6;2;8;9;64453.125
1800000.0;43.860441;56.291559;41.7;29.0;5.6;2;1;3;43165.46762589928
2700000.0;43.862516;56.230102;43.0;27.0;7.0;2;8;9;62790.6976744186
3874500.0;43.872703;56.348921;61.5;31.8;11.1;2;11;25;63000.0
2580000.0;43.929055;56.267527;44.0;28.0;7.2;2;2;9;58636.36363636364
4214700.0;43.872703;56.348921;66.9;25.3;19.5;2;17;25;62999.99999999999
4044000.0;43.872703;56.348921;67.4;25.9;20.1;2;4;25;59999.99999999999
3351600.0;43.872703;56.348921;53.2;25.8;10.7;2;15;25;63000.0
4230000.0;43.919542;56.276264;58.0;28.0;12.0;2;6;9;72931.03448275862
3519126.0;44.014395;56.313139;50.13;16.62;13.26;1;3;17;70200.0
3326400.0;43.872703;56.348921;52.8;25.4;10.7;2;20;25;63000.0
4000000.0;43.934085;56.285358;50.0;30.0;7.6;2;5;9;80000.0
4100000.0;43.946859;56.292033;64.3;35.4;14.4;2;1;10;63763.60808709176
4420000.0;43.933429;56.278508;57.0;30.0;8.0;2;8;10;77543.85964912281
2200000.0;43.924913;56.288271;41.3;17.7;7.5;1;1;5;53268.76513317192
2000000.0;43.92954;56.269386;32.7;17.2;6.0;1;1;9;61162.079510703355
1490000.0;43.935783;56.298057;32.5;17.0;9.0;1;1;3;45846.153846153844
2170000.0;43.917646;56.341288;29.6;16.3;5.0;1;8;10;73310.81081081081
3500000.0;44.075103;56.286033;68.0;38.0;9.3;3;10;10;51470.58823529412
2250000.0;43.805851;56.361838;41.3;25.7;5.8;2;3;9;54479.41888619855
5435700.0;44.016529;56.319162;74.9;41.2;12.3;2;4;19;72572.76368491321
9106235.0;44.016529;56.319162;107.0;52.3;16.0;3;13;19;85105.0
3250000.0;44.002483;56.31265;43.7;15.0;12.0;1;4;7;74370.70938215102
8650000.0;44.002483;56.31265;105.0;57.4;15.2;3;4;7;82380.95238095238
5550000.0;44.025884;56.317472;65.0;39.0;9.0;3;2;9;85384.61538461539
7800000.0;43.985541;56.311666;94.4;52.5;17.0;3;4;5;82627.11864406778
3300000.0;43.930546;56.334617;58.0;35.0;7.0;2;6;9;56896.55172413793
2450000.0;43.85485121;56.18986956;53.0;32.0;9.0;2;2;3;46226.41509433962
2730000.0;43.816388;56.361285;64.0;45.4;7.1;3;1;9;42656.25
8150000.0;43.997093;56.30446;95.0;55.0;16.0;3;4;19;85789.47368421052
4950000.0;43.975848;56.313503;110.0;70.0;30.0;7;3;11;45000.0
2300000.0;43.835819;56.334592;48.0;30.0;6.0;2;3;5;47916.666666666664
2690000.0;44.017754;56.262582;46.4;19.5;9.5;1;16;17;57974.137931034486
2690000.0;43.816181;56.309399;65.0;38.0;11.0;3;4;5;41384.61538461538
3000000.0;43.924689;56.344676;48.0;30.0;7.0;2;3;9;62500.0
5100000.0;43.944048;56.341348;90.0;53.0;8.0;4;3;6;56666.666666666664
3990000.0;43.931974;56.343952;78.0;45.0;9.0;3;10;12;51153.846153846156
2402480.0;43.94623626;56.30902238;33.8;18.3;6.7;1;15;24;71079.28994082841
3552780.0;43.94623626;56.30902238;55.6;31.5;7.8;2;7;24;63898.92086330935
3847480.0;43.94530964;56.30752544;55.6;31.5;7.8;2;6;24;69199.28057553957
5600000.0;43.932522;56.344875;104.0;54.0;14.0;3;6;9;53846.153846153844
2150000.0;43.836169;56.239003;43.0;30.0;5.7;2;2;5;50000.0
1400000.0;43.827689;56.232979;19.0;10.0;5.0;1;3;9;73684.21052631579
